"","mean_senti","Date"
"1",-0.375,2009-01-01
"2",0,2009-03-01
"3",0.5,2010-05-01
"4",0,2010-08-01
"5",0,2011-05-01
"6",0,2011-08-01
"7",1,2011-09-01
"8",0.5,2011-12-01
"9",0.75,2012-03-01
"10",0.26,2012-04-01
"11",-0.5,2012-05-01
"12",0.2,2012-06-01
"13",-0.25,2012-07-01
"14",0,2012-09-01
"15",0,2012-10-01
"16",-0.166666666666667,2012-11-01
"17",0,2012-12-01
"18",-0.025,2013-01-01
"19",-0.5,2013-02-01
"20",0.75,2013-05-01
"21",0.9,2013-06-01
"22",-0.75,2013-07-01
"23",0.3,2013-08-01
"24",0.75,2013-09-01
"25",0,2013-11-01
"26",0.1,2013-12-01
"27",-0.25,2014-01-01
"28",-0.2625,2014-02-01
"29",0.125,2014-04-01
"30",0,2014-05-01
"31",0.75,2014-06-01
"32",0.23125,2014-10-01
"33",-0.0859375,2014-11-01
"34",0,2014-12-01
"35",0,2015-01-01
"36",0.6,2015-02-01
"37",1.5,2015-03-01
"38",0,2015-04-01
"39",0.366666666666667,2015-05-01
"40",0.40625,2015-06-01
"41",0.375,2015-08-01
"42",0.75,2015-09-01
"43",0.816666666666667,2015-10-01
"44",0,2015-11-01
"45",0.383333333333333,2015-12-01
"46",-0.169388888888889,2016-01-01
"47",-0.0982142857142857,2016-02-01
"48",-0.258721590909091,2016-03-01
"49",-0.5,2016-04-01
"50",1.55,2016-05-01
"51",1.3,2016-06-01
"52",0,2016-07-01
"53",0.375,2016-08-01
"54",0,2016-09-01
"55",0.1625,2016-10-01
"56",-0.25,2016-11-01
"57",0.25,2016-12-01
"58",-0.125,2017-01-01
"59",-0.0333333333333333,2017-02-01
"60",0.488888888888889,2017-03-01
"61",0.5625,2017-04-01
"62",0.333333333333333,2017-05-01
"63",0.658333333333333,2017-06-01
"64",0.6,2017-07-01
"65",0.15,2017-08-01
"66",0.354166666666667,2017-09-01
"67",-0.0854166666666667,2017-10-01
"68",0.6,2017-11-01
"69",-0.166666666666667,2017-12-01
"70",-0.015625,2018-01-01
"71",0,2018-02-01
"72",-0.208333333333333,2018-03-01
"73",-0.194444444444444,2018-04-01
"74",1.46666666666667,2018-05-01
"75",-0.125,2018-06-01
"76",0.65,2018-07-01
"77",0.63,2018-08-01
"78",0.85,2018-09-01
"79",1.275,2018-10-01
"80",1.1,2018-11-01
"81",-1.35,2018-12-01
"82",0.1375,2019-01-01
"83",0.525,2019-02-01
"84",1.33541666666667,2019-03-01
"85",0.6375,2019-04-01
"86",1.9,2019-05-01
"87",-0.226388888888889,2019-06-01
"88",0.416666666666667,2019-07-01
"89",1.88333333333333,2019-08-01
"90",0.0308333333333333,2019-09-01
"91",-0.0942460317460317,2019-10-01
"92",-0.232777777777778,2019-11-01
"93",-0.24,2019-12-01
"94",-0.0824074074074074,2020-01-01
"95",0.043859649122807,2020-02-01
"96",-0.464285714285714,2020-03-01
"97",0.229166666666667,2020-04-01
"98",0.775,2020-05-01
"99",0.85625,2020-06-01
"100",1.475,2020-07-01
"101",0.425,2020-08-01
"102",-0.103571428571429,2020-09-01
"103",-0.202777777777778,2020-10-01
"104",0,2020-11-01
"105",-0.1578125,2020-12-01
"106",-0.153571428571429,2021-01-01
"107",-0.155,2021-02-01
"108",0.45,2021-03-01
"109",-0.2875,2021-04-01
"110",0.883333333333333,2021-05-01
"111",0.75,2021-06-01
"112",-0.025,2021-07-01
"113",0.2375,2021-08-01
